participant,start_time_s,end_time_s,sam_label,block,sam_rating,stimulus,theta_AF3,alpha_AF3,beta_AF3,tbr_AF3,bar_AF3,theta_F7,alpha_F7,beta_F7,tbr_F7,bar_F7,theta_F3,alpha_F3,beta_F3,tbr_F3,bar_F3,theta_FC5,alpha_FC5,beta_FC5,tbr_FC5,bar_FC5,theta_T7,alpha_T7,beta_T7,tbr_T7,bar_T7,theta_P7,alpha_P7,beta_P7,tbr_P7,bar_P7,theta_O1,alpha_O1,beta_O1,tbr_O1,bar_O1,theta_O2,alpha_O2,beta_O2,tbr_O2,bar_O2,theta_P8,alpha_P8,beta_P8,tbr_P8,bar_P8,theta_T8,alpha_T8,beta_T8,tbr_T8,bar_T8,theta_FC6,alpha_FC6,beta_FC6,tbr_FC6,bar_FC6,theta_F4,alpha_F4,beta_F4,tbr_F4,bar_F4,theta_F8,alpha_F8,beta_F8,tbr_F8,bar_F8,theta_AF4,alpha_AF4,beta_AF4,tbr_AF4,bar_AF4
P9,241491.78098610984,241492.78098610984,1,1,Low,target,5753189.650229475,6373613.168024938,5001334.544706769,1.1503308964441186,0.7846937699007843,11017259.349324856,5292500.858761708,11710452.775445433,0.9408055828913746,2.212650141767826,8076629.515837182,8359604.590268554,6641853.798007844,1.2160203704362906,0.7945176983298529,15557632.951514743,6464949.28006384,9844585.05509541,1.5803238901839083,1.5227629218149408,4759831.926583827,6982965.906396567,5372800.077405271,0.8859127192543017,0.7694151954091105,12148558.270885022,10961010.335241843,5163712.615798801,2.3526790072932244,0.4710982343658988,8657548.620031364,11722375.33722224,6109530.146317917,1.4170563713887365,0.5211853374902807,6364236.217059779,12298515.369631145,9323594.161139637,0.6825947276411556,0.758107290263871,8141388.664343362,4821404.750631918,8422656.943370128,0.9666057538710316,1.7469300710060094,12109271.652124742,8143738.108432493,8943487.289234174,1.3539765038522968,1.0982041870886756,7492614.485450649,6646882.974821679,6095730.973288427,1.2291576708820293,0.9170811335747884,12005046.786341118,6731866.941157177,8667354.211464478,1.3850878242015088,1.2875112189865414,5256840.389560647,7631120.95946236,9325746.590627614,0.5636911038140129,1.2220677198235168,6977700.252218559,4431296.602797605,9772093.998925146,0.714043505208408,2.2052448470174038
P9,241493.89196731715,241494.89196731715,1,1,Low,target,13003557.55474171,10976127.777218508,9713319.600483641,1.3387346540202634,0.8849495739876602,7498758.306555633,13406794.248123223,8696611.62596959,0.8622620658559755,0.6486719692283637,6523607.51516072,9711368.061905464,11030930.100517493,0.5913923355252408,1.1358780791954781,12719272.717868494,7874640.320871753,4775261.783920028,2.6635760076439623,0.606410145649851,4516675.097201903,6951065.179712768,9005286.326741116,0.5015581885264079,1.2955260947665626,7014157.791810691,7729772.037933717,7922173.832957828,0.8853829693348044,1.0248910050749107,13348302.03040261,9960760.691987507,7634440.069846414,1.7484323549966834,0.7664515096711039,7181556.553900983,9803658.209778043,8637493.611255279,0.8314398686840007,0.8810480155907877,10334832.403287314,13384277.265657805,8434095.352437828,1.2253634766294277,0.6301494794999909,11562647.637824712,10384556.31489861,8909633.452502593,1.2977691730490801,0.8579695831318319,3424059.238872934,5898070.2239915505,7103188.574877167,0.4820453804342573,1.2043241780987217,6066060.42241405,7507555.362821305,6454248.076727703,0.9398554797245315,0.8597003638082032,12545797.278475687,9009143.268352576,9823217.137718434,1.2771576869967884,1.0903608528710544,12192369.486682527,12705806.86961091,8722936.964989565,1.3977367411478379,0.6865315248772302
P9,241495.99541622447,241496.99541622447,1,1,Low,target,3956803.4971639276,8507424.308101874,7168514.012582121,0.5519698350619077,0.8426186061691235,9956451.634632697,11404900.582988672,6678109.129288353,1.4909087949710846,0.585547333858332,6455870.720205075,11364232.618423669,9282307.411030784,0.6955027919602332,0.8168001943204091,3158488.7837798353,4439384.270592551,6176458.15474649,0.5113754039364126,1.3912871196261822,8933722.325487444,6365565.905998966,5692818.050589956,1.5692970065259029,0.8943145251587128,7446953.473166349,6439110.221590944,5446023.119967982,1.3674112851012155,0.8457726195937683,4111797.6959701977,3492077.606075755,9135074.0206805,0.45011104307000427,2.615942442054173,8171281.784297301,11545240.688394772,7593880.800644719,1.0760350338398201,0.6577498906781611,15249514.746153826,11589811.386101011,7117040.365842663,2.1426764444588438,0.6140773243624755,11663524.54985623,6213473.141198797,10071641.590542927,1.1580559579093888,1.620935885883584,7880963.039532114,6381677.648562107,7964119.108560802,0.9895586608016319,1.2479663729732955,6381926.921386565,5293015.055633437,7267764.926459026,0.8781141088029033,1.3730860105383287,12456047.087958835,8532001.068490408,6707040.58882907,1.857159938573361,0.7861040493301024,4898090.061127369,8040773.014684017,6795061.530193108,0.7208308621435208,0.8450756560077002
P9,241498.1049865317,241499.1049865317,1,1,Low,target,9397670.575423814,9956628.457446378,9758918.855090456,0.9629827560787426,0.9801429165303384,4542604.462018414,4717915.120665495,5991469.993158961,0.7581786218081946,1.269940183305761,8544042.69232961,9842743.925717106,9916195.06875727,0.8616251125645088,1.0074624661166132,10516696.150662884,10191686.758112753,7325546.499047525,1.4356193291558896,0.7187766532577414,10077492.744908953,16026930.241674125,11685348.617591333,0.862404116017396,0.7291070992002219,12067610.485601122,11541238.598273005,8326888.040377124,1.4492341469088108,0.7214899830268766,8762773.298429785,4823290.34945249,8066589.764595914,1.0863045666322844,1.6724246686728248,14990387.60470306,9787828.833509432,4154982.3276892444,3.6078101956789372,0.42450500497764354,4059500.5376313436,7590641.637230201,9663532.387956861,0.4200845378953228,1.273085049959367,10805586.230602618,11038875.36797204,11882796.111517169,0.9093471039303211,1.0764498841968686,6425395.273235753,10641574.750265162,8433501.604117678,0.7618893758315689,0.7925050382141549,6716338.915140502,6622370.176750963,9201011.418460602,0.7299565895185245,1.389383434161145,9008540.450460458,10297638.108516019,6213519.540870979,1.4498289401368305,0.6033926882449361,7059289.2752118185,11995236.429913364,11484551.09627117,0.6146769878975804,0.9574259885058487
P9,241500.21110353907,241501.21110353907,1,1,Low,target,12231539.628229758,11269722.866891285,5473173.693320994,2.234816637220213,0.48565290894599883,11674040.993368275,11457340.097776985,6765471.09699617,1.7255326090376002,0.5904922991950674,9341268.440018231,8324517.763644131,6517305.825389989,1.4333021482015935,0.7829049093814392,4227920.3908656025,5250090.378047642,8633319.410669785,0.4897212983502477,1.6444134841503943,9044859.820006922,13190461.313942807,7402937.918269032,1.2217932825947306,0.561234193564091,7106631.585978023,6481063.566665872,12443851.908244202,0.5710958020377753,1.920032380525753,11030715.456691785,5990718.036630303,8585746.988876985,1.2847706170450057,1.4331749443688309,12163334.156416392,8635932.702479498,7985735.447021506,1.5231326202964854,0.9247102452209578,9086504.04871414,10307898.842209913,6867243.672335513,1.3231661030638613,0.6662117835513452,6855810.208829329,11826747.68074524,10618087.201452015,0.6456728108139669,0.8978028015883853,12325004.857278956,7554372.521387568,7635629.599703251,1.6141438890327984,1.010756297506594,12145506.144234395,11223592.857123485,8417918.662120484,1.442815811334405,0.7500199596760789,4142277.9673162713,8519345.357447289,8964253.87154361,0.4620884266191567,1.052223321796363,5832095.94848638,7950374.304225113,10723284.10962342,0.5438721840124026,1.3487772649804277
P9,241502.3191497464,241503.3191497464,1,1,Low,target,6637297.367634845,4480127.747408829,5562342.668815847,1.1932557490291842,1.241558942606701,11492541.342438469,7417138.854121154,9029814.52477996,1.2727328242346727,1.217425573711993,7282174.892836277,15416721.609156398,5638794.662479016,1.2914417581637514,0.36575835027921805,8269894.619354918,4933766.7039004145,5746406.45937532,1.4391419538140227,1.1647098057620902,10450065.443126867,16378456.346414385,10226719.86948403,1.0218394144450254,0.6244007159882861,10455809.948943833,11424628.52033379,6340436.209151619,1.649067919625497,0.5549796387573372,10120058.378137594,9568782.39790458,5566093.149267558,1.8181618788520082,0.5816929383289612,8611835.850446826,10199663.847820917,9292326.179300204,0.9267685705685564,0.9110423949202444,11007837.132412294,7420458.237748814,5784937.269664257,1.9028446842693527,0.779592996054549,6371401.537896742,6471170.601990902,11060197.177117612,0.5760658183453098,1.709149373022999,4980796.4251821125,5639672.219757515,11438632.404984858,0.43543635714803847,2.028244188538439,8151036.852957129,7667269.674572999,6887192.319923838,1.1835064964538797,0.8982587821012563,8346166.569573208,4564139.182097187,9532863.432545576,0.8755151721862564,2.0886443318683585,7438100.499044324,9168443.76585922,9302872.350823779,0.7995488079964542,1.0146620940693483
P9,241504.42476095373,241505.42476095373,1,1,Low,target,7240226.447517653,10823484.808881477,7679480.607302649,0.942801579657966,0.7095201538972977,11910496.2105266,7790539.27959617,7907536.527308864,1.5062208273579796,1.015017862501395,9647700.73721704,13072969.90048269,8124885.117697356,1.1874261109492783,0.6215026256120549,12273182.958494915,19202155.133986097,8110576.246181525,1.5132319314886107,0.4223784356281202,10198211.84641516,5353167.476333553,7497237.183025293,1.3602626670935822,1.4005235622032581,13126462.018807389,11812514.471577404,8158838.519672555,1.608864054259307,0.6906944782420276,7194604.218762296,9874430.591665275,9045835.017722335,0.795349926752681,0.9160867488762,12473869.985462233,11412394.935027143,8308224.75032481,1.5013881256612092,0.7280001084456905,6447497.657091014,12862453.521144748,6875503.149693704,0.9377492114709078,0.5345405632285457,14067413.704402851,13224358.332952358,8498771.003437864,1.6552291735725553,0.6426603688029754,7163248.6690364955,4254277.33237144,7549390.223719345,0.9488512921918334,1.7745411579717414,13912302.834573256,9138929.292000901,8925223.922484003,1.5587623297076099,0.9766159292091308,8311865.696055827,10839727.943870384,11050180.642132148,0.7521927437425168,1.019414942824351,6540609.880671618,10121479.757298565,7926530.4490625225,0.8251541986374608,0.7831394854439865
P9,241508.6447503684,241509.6447503684,1,1,Low,target,7075474.171940508,10774459.325841727,7375399.949310954,0.9593343033012784,0.6845262231972619,15117544.410621703,8879796.830694867,6294833.160942576,2.401579839227706,0.7088938272982974,4507715.345528539,5254866.813938374,10007421.297776109,0.45043725165545523,1.9044100739588166,6663466.365160347,11464498.986672293,9208196.003805367,0.7236451485618477,0.8031921861138526,5802246.283751223,8049779.677091692,8790616.27029346,0.6600500016544945,1.0920319093092774,7031839.65741403,5135049.384735836,7926573.283277275,0.8871222665977405,1.5436216264714744,8566205.931094171,11194402.003704574,12508351.691620242,0.6848389094170542,1.1173756032239008,6630091.402587798,8103857.981701562,11140760.71118466,0.5951201694810285,1.3747477727695125,8875209.028456187,6311992.108101983,11387960.919970036,0.7793501480052093,1.804178573885194,7487257.995374929,4895625.827147956,4256361.065868707,1.7590749185764407,0.8694212376823608,4979977.165321131,5045696.444729086,7854847.773973392,0.6340004680704332,1.556742039481754,3847369.065319272,5067462.09050225,6014842.2701282995,0.6396458780684212,1.1869535800576956,13926082.12750484,7859082.392983377,6865254.735731839,2.0284873123532123,0.8735440592735315,8445299.900780866,9369106.16507425,6455918.9724805625,1.3081483731100674,0.6890645552237052
P9,241512.86042378296,241513.86042378296,1,1,Low,target,9230857.914842997,6941334.441920852,6891761.621304906,1.339404701159005,0.9928583154967205,5865447.805994111,6305001.923015654,7101874.969054246,0.8259013051556454,1.1263874390156334,7702303.43471479,6463787.256189166,10310552.505733663,0.7470311053099788,1.5951255969727602,10502375.047227396,6389079.710900803,7376202.411805607,1.4238187160398894,1.154501547260494,8915291.28785711,7040025.25710137,8094668.170483396,1.1013782282473363,1.149806694559539,12229978.92856358,8954317.315317323,8967956.126934178,1.3637420562119287,1.0015231548242682,8781338.018130742,10692661.642038053,4468377.1841069255,1.9652186143470851,0.4178919462427916,8580888.500639772,10153900.553777907,6555886.71979354,1.3088829730282472,0.6456520511572597,7334222.691595723,9064074.069122894,11245246.17347409,0.6522065038376922,1.2406392630639946,5940311.470460714,7969873.609320026,10822017.556033425,0.5489097979839173,1.357865643362033,6832172.995018131,7043281.029268612,10783271.1460121,0.6335900212937542,1.5310011202452127,5955730.613067847,9050445.758161405,10332496.171103064,0.5764077251462492,1.141656051779057,6231397.845821384,7995740.494654484,7681758.354066733,0.8111942030202596,0.9607313242847662,14554272.761317207,11165833.206353027,7909275.420580983,1.8401524776144549,0.7083461909569668
P9,241514.96710369023,241515.96710369023,1,1,Low,target,15135686.044720156,19288284.40616815,9899961.322287412,1.5288631492575382,0.5132629275790608,9662920.929833109,6748180.85598521,7535099.138896231,1.282388028573247,1.1166119135963988,8880052.239068951,8231267.986024607,8258369.262872356,1.0752791448780976,1.003292478983039,6088878.838422425,12148452.409403047,9213352.9107826,0.6608754594971034,0.7583972509660041,7075091.741195314,7960552.531528944,9939250.855721485,0.7118335017294155,1.2485629378558352,15404844.836593227,9361074.723904327,10874665.248771213,1.4165810610431346,1.1616898240328966,12982218.340802507,11188508.086711578,7415915.271411969,1.7505888168448194,0.6628153828855645,12519998.123860097,11819271.127917677,9325931.958905492,1.3424929732523447,0.7890445914957649,20342565.919085044,9328330.092916574,6086927.690309732,3.342008802153179,0.6525206151240095,6417056.46297092,14733297.965091668,10746492.655434495,0.59713030741484,0.7294017049608779,6910358.910486162,13840183.650268812,7997609.339733427,0.8640530709788952,0.5778542786589463,7504362.755741728,6679877.707798958,7495421.499988741,1.0011928956567686,1.1220896291615656,12071748.34742245,8386671.675428979,7062732.113335831,1.7092179278085047,0.8421376663674593,10300868.936161796,15148969.68581418,8005175.93705307,1.2867760830193364,0.5284303885398417
P9,241517.0756104976,241518.0756104976,1,1,Low,target,11652379.740316087,7993624.885840211,8371142.543092598,1.3919700543065037,1.0472273421187321,8520275.76064795,10790026.82749909,12679151.31303524,0.6719910150365022,1.1750806106173521,12060424.858981138,14279260.387423992,7557998.91825656,1.5957166691105023,0.5292990472330786,6665476.328421838,11991462.911640447,8195150.450126173,0.8133439854443691,0.683415402316836,9542235.64233604,13124813.666625157,6758936.278888103,1.4117954732228681,0.5149738846255224,12601937.052086784,12000495.645719986,9885650.586966526,1.2747706325673167,0.8237701907331031,8828681.551197069,5670849.868621642,10284038.023610098,0.858483946765675,1.8134914980758852,13432022.079867885,5653945.248247138,7088979.164417748,1.8947752233901678,1.253811074066468,8218357.0310543375,13771090.793825215,6502800.873768643,1.2638180363489215,0.4722066662057313,9643308.62805997,7009767.581312001,10726706.412035301,0.8989999593202471,1.53025136534236,12949313.974406252,17183892.730121918,8950970.388933841,1.4466938680096177,0.5208930554625463,8109960.555794313,12824078.474625936,10033261.430097697,0.8083075092079349,0.7823767961144168,7690973.972656955,6392165.825555294,4539668.171785571,1.6941709573525707,0.7101924911954557,4481871.516286895,4180421.518733358,8777098.280466963,0.5106324861669942,2.0995725529435054
P9,241519.1828560049,241520.1828560049,1,1,Low,target,10467387.032176085,9654990.746414334,9870244.404301744,1.0604992747306325,1.0222945483368124,8088506.306455463,9720264.19373701,8151754.484964965,0.9922411575782666,0.8386350743652964,9897519.02135144,12355276.976734862,5781273.837757582,1.7119962311265386,0.4679194038825509,10511003.63797457,5784013.4443446295,4974801.799407147,2.1128487247928507,0.8600951307039757,8201614.465074643,6662622.116698098,7709445.268911278,1.0638397678427087,1.1571187940540097,10612986.69938737,6668537.900032081,10273703.223027349,1.033024457587947,1.5406230536648706,7411130.107503142,9329164.412015434,7090889.889060844,1.0451622043851414,0.7600777064158265,13273773.399794117,12230399.867827738,9629404.170890348,1.3784625885701924,0.7873335520468672,6290116.088762589,8108614.33203128,5531912.373428524,1.1370599648280675,0.6822265983937518,4873951.380262352,7979211.540040841,9700882.4830709,0.5024235051571782,1.215769557479516,4022188.979388979,7159019.638393052,10899741.859568084,0.369016902529503,1.5225187819172812,5530382.916604745,7061499.057193575,8880033.228792444,0.622788538524061,1.2575280626492926,11250075.348864386,11167578.443022516,7128207.218495384,1.5782475177873747,0.6382947972887602,9117177.439424677,9159538.680730667,10016804.996582568,0.9101881730287436,1.0935927392997826
P9,241521.2945830122,241522.2945830122,1,1,Low,target,6495245.222506623,7921891.659144786,8591549.363130528,0.7560039462009133,1.0845325501533096,7119712.065204975,8064283.973662537,10973057.09861091,0.6488357803320158,1.36069825101004,6464129.728394176,9223728.736075869,11920585.44304223,0.5422661294011477,1.2923824826307402,6832122.901361453,9906420.702658188,7803164.7580921715,0.8755579451627352,0.787687601032162,11787446.270035127,7420860.652952856,7461318.157453285,1.579807484587743,1.005451861501311,9616293.035495773,10064910.218529265,8235102.292435934,1.167719925510638,0.8181992798381155,5924150.898655561,5870079.315102647,6800900.625303636,0.8710832910297184,1.1585704826519387,7051150.788166481,8460458.176295536,11504682.6755932,0.6128939829974852,1.359817924261709,13345244.947736084,7412664.273415576,5552477.14442181,2.4034758902417326,0.7490528289990076,6741916.248143149,8588932.605421329,8386131.009427884,0.8039364327320584,0.9763880326799355,9502320.541186847,9591790.798233977,11103839.626869269,0.8557688926083696,1.157639888154534,9602773.473765155,12814152.4380993,9133642.745040761,1.0513629382952507,0.7127777501603951,13417211.842500836,13499610.214736976,10074940.250646044,1.3317410831930714,0.7463134187124634,8262859.677155118,9854249.775525846,7608507.132012497,1.0860027511033614,0.772104148497341
P9,241523.4033494196,241524.4033494196,1,1,Low,target,6456910.83854222,11581475.369195284,9065750.947147118,0.7122312179306152,0.7827803158188673,9264192.266867675,7037777.434529031,9847170.527336841,0.9407973834868855,1.3991875444972517,5289970.522512726,12612422.116987027,12139949.007954642,0.4357489903002474,0.9625390662753005,12030842.341666913,7513516.054730761,6971435.666979157,1.7257338253370247,0.9278526346649261,7031755.354158606,11080592.232983647,10331584.990177898,0.6806076086915612,0.9324036814046657,7239210.69694527,4339887.017870149,7164627.8062818805,1.0104098765044007,1.6508788769800757,3272827.7479221844,5132513.448410411,9061905.308873197,0.36116331349407405,1.765588224942646,9734065.899858624,3334340.8643847657,8274266.928209746,1.1764263812510005,2.4815300129000066,4255374.953192335,3839766.068034286,8460882.181130337,0.502946957786834,2.2034889707387215,13788326.95151198,6925931.748025687,7586023.1607145555,1.817596210741493,1.0953072361530323,10499626.920807488,13188127.923041495,10189518.821636545,1.030434027808306,0.7726281456395367,7138572.317145844,5642445.925071496,9399345.750236178,0.7594754472104054,1.6658282374442213,16988249.092216354,12033859.063540708,10605649.507850314,1.6018112874314423,0.8813174104708041,5246495.135367545,9383700.366516551,9652038.810672399,0.5435634106201914,1.0285962289581783
P9,241527.6262120342,241528.6262120342,1,1,Low,target,10626245.850649484,13241089.35486201,10825138.907464856,0.9816267432209836,0.8175414135008432,11839354.17952177,7335228.043674991,7918839.287102415,1.4950870639343294,1.0795627947696405,11751215.802027902,8480882.617554758,7357279.356775964,1.597222999450901,0.8675134049782715,8836891.983528284,11016500.755240962,7078225.39095057,1.248461513365504,0.6425112245903667,11981304.878487138,5673437.995657489,8590337.129140008,1.3947421036415837,1.5141325481507237,7723391.73276537,6879247.122018663,10239201.32405239,0.7542963057697422,1.4884188839908652,7213394.768740424,10056949.327558411,10188233.131390182,0.7080123389124054,1.013054038511661,8794180.168801067,9156538.552692331,11445471.64835567,0.7683545457093064,1.249977989225013,15140109.83884333,13133669.556881191,11511847.528726814,1.3151763694804421,0.8765141744178688,5428917.338066877,6886436.395191491,11134208.78191573,0.4875889651795076,1.6168317171549396,4382644.693017973,9140691.457627552,10510278.737814577,0.4169865331211249,1.1498341002467771,8419086.991148757,16905590.31927743,12702034.599465068,0.6628140496092899,0.7513511424076654,9795496.397210343,5167088.024896227,11290567.103322215,0.867582319609796,2.1850928509291205,10910966.10805186,13107093.803279834,10456524.06291365,1.0434601443466274,0.7977759387284676
P9,241529.7334503415,241530.7334503415,1,1,Low,target,13674738.46678598,8428268.473102737,9724001.950342163,1.4062870962613083,1.1537366164087584,10268424.65912492,7686821.802287054,8179617.049274574,1.2553674086778421,1.0641091025215257,10481586.32114139,10643935.868086997,9164640.182920495,1.143698619033096,0.8610198611209434,11112136.57215521,7132445.287258018,10934836.106577411,1.0162142773654512,1.5331118103509738,10918970.920254141,12520538.484183226,6929015.411775898,1.5758329677976026,0.5534119335625293,8372707.738239482,15385985.428036358,7280553.906985795,1.1500097170087222,0.4731938647048997,7721075.505729857,11869427.319431076,8045557.750314029,0.9596693909043774,0.6778387477164035,7597472.979069757,6928832.388717687,9523516.298553372,0.7977592247333917,1.3744763568044516,10239941.681906627,5442612.989210866,5144748.402217556,1.9903678239139695,0.9452717678835918,8646926.655571068,13605736.099422146,6737255.104128676,1.2834494941823,0.4951775526805063,7569981.212131818,11462217.895641163,5493125.282664283,1.3780827530043545,0.4792375553036033,8971532.787410796,10018037.432501687,12577436.920586962,0.7133037393911345,1.255479130052137,5400476.869736273,7375242.00038063,9961313.4650168,0.5421450583502107,1.3506422520783328,5026906.050389401,7085617.151080031,11412283.148796264,0.44048206523158556,1.610626555946046
