participant,start_time_s,end_time_s,sam_label,block,sam_rating,stimulus,theta_AF3,alpha_AF3,beta_AF3,tbr_AF3,bar_AF3,theta_F7,alpha_F7,beta_F7,tbr_F7,bar_F7,theta_F3,alpha_F3,beta_F3,tbr_F3,bar_F3,theta_FC5,alpha_FC5,beta_FC5,tbr_FC5,bar_FC5,theta_T7,alpha_T7,beta_T7,tbr_T7,bar_T7,theta_P7,alpha_P7,beta_P7,tbr_P7,bar_P7,theta_O1,alpha_O1,beta_O1,tbr_O1,bar_O1,theta_O2,alpha_O2,beta_O2,tbr_O2,bar_O2,theta_P8,alpha_P8,beta_P8,tbr_P8,bar_P8,theta_T8,alpha_T8,beta_T8,tbr_T8,bar_T8,theta_FC6,alpha_FC6,beta_FC6,tbr_FC6,bar_FC6,theta_F4,alpha_F4,beta_F4,tbr_F4,bar_F4,theta_F8,alpha_F8,beta_F8,tbr_F8,bar_F8,theta_AF4,alpha_AF4,beta_AF4,tbr_AF4,bar_AF4
P4,6441.734156024352,6442.734156024352,4,1,Medium-High,target,5813718.539268832,6718727.595715185,9456180.719460448,0.6148062004890016,1.407436242167498,4754043.060027045,6277768.428155474,8409853.326845992,0.5652944082688286,1.3396246489641486,7852921.487917661,10081089.335821766,7409983.355717428,1.05977586061087,0.7350379615610656,9632042.229422752,9490906.893991286,7793478.784887458,1.2359104958494915,0.8211521693276252,10117704.77195602,9230601.151608624,6643708.591644962,1.5229001441574224,0.7197482030178672,11352432.9396254,9165638.793387627,6031168.606351392,1.8822940760883737,0.6580194509413203,8268727.592933297,8303788.235405133,14440331.763727715,0.5726134086270299,1.7390053014789082,12414130.361642754,9863533.493431047,7119270.18519824,1.7437363716653318,0.7217768551137945,8028052.882610221,8521013.295013815,9340602.93945902,0.8594790865904404,1.0961845283030833,7260735.857351273,9236889.248886466,9801822.560368715,0.7407536519492092,1.0611605591731386,8592114.05138105,8739838.257959925,8603081.68590753,0.9987251504836405,0.9843525053878609,6792573.436938108,5762331.515673423,11185584.487838732,0.6072613768483155,1.9411560160004977,5972791.322629151,6139610.771420583,6116181.584915849,0.9765555910504133,0.996183929669647,8616802.82224788,8492354.926352458,9554638.312706603,0.9018450034669019,1.1250870218645472
P4,6443.842020503674,6444.842020503674,4,1,Medium-High,target,15750998.91636297,11880709.268673444,9726895.110064728,1.6193244337614898,0.8187133352141018,11010337.647635603,8539095.612515552,11041477.828659927,0.997179708956758,1.2930500289136817,11632145.224365318,4740505.7679611845,8552757.883363418,1.3600461258223897,1.804186789765646,14567353.843390502,15004314.24727439,7583787.389353973,1.9208547254159543,0.5054404529504977,9224384.611481806,7796857.9041525135,6127161.193093249,1.505490768201081,0.7858500524717779,7070121.125121411,5114933.750746593,9514294.118253693,0.7431051675769617,1.8601011434146053,10717486.144060448,8848758.40928207,9774444.681699743,1.0964803109609202,1.1046119952203304,8745147.238128666,7171898.21948689,10535810.672089322,0.8300402797950474,1.4690407406315786,15543183.337948615,11105278.519050859,5829908.803388631,2.666110888203628,0.524967365148704,6905693.202021691,7021469.780442849,12741720.448180966,0.5419749420893598,1.8146799525750201,8527446.710126057,9727549.645066049,10645682.625609761,0.8010239465163113,1.0943848157083838,6022905.836275683,7821386.724676104,9699673.784334652,0.6209390099286544,1.2401475755869023,8508225.919552889,8688040.909966994,7240501.237257559,1.1750879726077499,0.8333871021430383,12162849.01483881,11953220.910397675,7098283.499450563,1.7134915808561695,0.5938385605570147
P4,6445.951717282977,6446.951717282977,4,1,Medium-High,target,5870311.857491302,11401661.172757264,6089176.159761361,0.9640568286205344,0.5340604379921962,8723901.771545528,11017849.020472381,7969617.486363701,1.094644979696006,0.723336966367507,8411810.536902077,9006703.803074863,9183944.785658287,0.9159256434161082,1.0196787844319821,8358883.161883369,8185080.3664697725,10918960.2584671,0.7655383813125869,1.3340077029905146,9313524.762692675,8303868.827125699,8084127.675132031,1.1520754170350935,0.9735374972114378,9093882.490175925,9315303.314878687,8203968.139901223,1.1084736477639974,0.8806979077962597,9781488.67989534,16548124.024491005,12553555.549155548,0.7791807382055453,0.7586089837480341,9259075.711862806,8299973.1402899595,9458702.540207502,0.9788949036618805,1.139606403578923,10492074.929779416,12258894.420391537,7639505.468413393,1.3733971358696413,0.6231806235075964,7425074.568411195,6498707.325184945,10472688.82312541,0.7089940982506245,1.6115033804553387,4725278.675894204,6386990.176869086,9832911.867136652,0.4805574116541133,1.5395219962521944,9748767.265324438,12051236.787693692,11230284.702049667,0.8680783723626496,0.9318781880974778,8137594.777576502,6748762.309809196,8806603.979552701,0.9240332364746372,1.3049213433924725,9776552.053472951,6600300.197040099,8285969.878015524,1.1798922995619698,1.2553928807255408
P4,6448.056313662331,6449.056313662331,4,1,Medium-High,target,9130928.992495952,6868280.398685288,10199610.486681566,0.8952233033230951,1.4850311715045814,17997920.56868693,8174086.229069991,8454183.271271484,2.1288775025550275,1.0342664653090357,9318481.889981262,11197938.738579724,9286670.482029973,1.0034254911933018,0.8293196363036931,3217463.2381840465,3138180.2705538156,8422919.415451994,0.3819890799716727,2.6840138836146417,11115883.583167357,10870830.330561372,6683418.020493325,1.6632034011762828,0.6148029007226895,10278137.133785525,9814056.431786401,7904648.509350412,1.3002649164763636,0.8054415179179452,9138076.416227592,4876466.195716462,7425473.752513331,1.2306388414792508,1.5227161338749653,8220534.047386423,10745637.871179877,6785684.098907173,1.211452512018697,0.631482670480324,8150901.131574717,13627454.553623322,9744457.163084157,0.8364653869538821,0.71506069785375,8447801.663871963,4346675.127811381,5311809.217809516,1.5903812274635245,1.2220396191615304,6198155.308984108,5984615.887542893,8799544.698461462,0.7043722739504706,1.4703608157672916,4658677.728283904,7212787.704153694,9524598.216721104,0.48912065604040555,1.320515535378379,4282912.119467874,3671618.4953824966,8742721.479537228,0.4898831707600707,2.381162827927862,4351576.182912187,8193301.761416536,8292892.004941728,0.5247356628205319,1.0121550806286883
P4,6450.165093841644,6451.165093841644,4,1,Medium-High,target,14371141.613868743,10199818.912022429,8458341.927265383,1.6990494989973752,0.8292639310777976,7027925.362940431,9074448.171192246,7474700.163551854,0.940228398352353,0.8237085079488411,6473220.642431256,7366104.0599240055,7973888.672761358,0.8118022345287622,1.082511000101677,7044923.29241309,4958200.933340794,9405321.710398067,0.7490358660060044,1.8969222580620264,6157822.456283822,7520923.35236998,10700594.5554164,0.5754654495498916,1.4227767062729668,9796964.409280354,6274354.096747091,8672437.223246597,1.1296668003568184,1.3822039829952824,9441971.960761366,4825212.430421483,9943573.46313872,0.9495552072666016,2.060753512207575,7400284.323262279,9592251.280360458,6438777.296914524,1.1493306853163738,0.6712477716359999,13757469.993613666,15753241.620764237,7104044.350438914,1.9365687086066232,0.4509576201176984,9257264.338749878,10789894.308422536,5672445.191598406,1.6319706980088646,0.5257183276735644,7312331.143669233,7124170.019378278,6963686.421790418,1.0500661145205867,0.9774733622090247,9311748.603924097,10561266.831016745,10384228.711625518,0.896720292138718,0.9832370375425706,13761236.956510656,9191739.910847023,8256001.658096782,1.6668161570697855,0.8981979188025119,12886853.739792258,7856355.589152711,6861932.70851596,1.8780210018380254,0.8734244053299021
P4,6452.269507121,6453.269507121,4,1,Medium-High,target,5893296.540493608,8585233.657356117,10172671.22835163,0.5793263547207504,1.1849032460095414,6513272.0594906425,7754927.782011111,9879484.5497085,0.6592724576590203,1.2739621602441822,11473137.161458805,12878060.168796908,8643738.691675982,1.3273350306745815,0.671198812428246,8342529.4243089855,9109492.597395245,8526380.21731022,0.9784374156071551,0.9359884896056934,12150121.840722075,13510508.051246572,8307676.831158954,1.4625173905599653,0.6149048429301983,10931956.514593212,9989822.304900851,7964830.966768275,1.3725283763339984,0.7972945587691638,3433555.423543617,2069080.6428944825,9133928.70549103,0.37591222071609465,4.414486567673542,4471083.534785085,5939244.481405929,12266020.607772775,0.36450970349355466,2.065249316840579,6465120.189711391,8853358.966825712,10204820.5304072,0.6335359030026386,1.1526495840330804,8363064.177592363,8713855.379372232,11048415.718529938,0.756946913534959,1.2679135970840376,5953662.057189462,6439640.237276442,9815129.328722386,0.6065800926093795,1.5241735511724115,8580937.493362958,9162083.599236783,6864069.630548016,1.250123899555761,0.7491821654104756,8560450.57321105,5857570.534391511,9028149.654489316,0.948195466493436,1.541278863221946,8950825.495255392,6730970.534330675,8074680.988678138,1.1085051542972082,1.1996310112329263
P4,6454.379248700303,6455.379248700303,4,1,Medium-High,target,6338961.894422457,9457311.233416218,12287028.469882403,0.5159068288936036,1.2992094863567285,3064677.7920349217,3594949.5820635804,7159697.928603061,0.4280456832950319,1.9915989821735514,3839960.8112252657,10392306.913430912,7174621.513590379,0.5352144087254637,0.6903781396523202,9415111.235533692,7074644.401479614,8910877.100543266,1.0565863639797797,1.259551236056418,8275752.345827542,6638808.321389003,5350735.430364963,1.5466569882830237,0.8059782978107518,11920014.770078933,6689211.651680384,6896390.849500888,1.7284424607317057,1.0309721397092375,6232833.5245399745,12669073.993145142,9221618.577729134,0.6758936592316572,0.7278841833837798,6327944.228988624,7416500.672719758,10727649.58477896,0.5898723834125879,1.4464570365696396,9578474.019030878,7839500.029799561,11620341.919445356,0.824285041303506,1.4822809969097561,6783003.423200793,4932310.517753541,8207547.8849633755,0.8264348278281243,1.664037139474659,11635877.831559068,7634608.075375314,7036218.630852677,1.6537118077226356,0.921621458676748,20182652.03807066,12490810.227264745,5221152.339722815,3.86555509681645,0.41799949280521176,11435112.365619332,7128095.136872356,9992930.215855109,1.1443202462753128,1.4019075256394202,12081234.266045757,9516255.674147816,4577551.2752559325,2.6392351586209792,0.48102441044028105
P4,6456.485078179644,6457.485078179644,4,1,Medium-High,target,6228488.0599965565,8857711.658963917,10012687.236118488,0.6220595843170558,1.1303920946654147,12694158.936082372,12062361.984962355,7346515.696168997,1.7279155808109172,0.6090445391481032,12021286.895749308,11522891.316604866,7409745.519442639,1.6223616403837777,0.6430456832275205,3911391.0913742906,7991717.855584641,8592686.72006859,0.45520001121873416,1.0751989591404294,6877957.7521891,11721712.068865899,6833786.262503823,1.0064636920132606,0.5830023995091194,11404778.701898785,8317176.25380161,8848158.661340369,1.2889437382863482,1.063841668294099,6566218.238034184,5777167.946163199,9169838.407183342,0.7160669519421881,1.5872549478630482,4678026.197127499,4205720.11043218,9606410.29353048,0.48696922723339814,2.2841297188802527,9033848.385955483,9244398.66583786,8114460.950690147,1.1133023426759039,0.8777705553392745,9085414.513734424,6206978.203826416,7484440.459198304,1.2139069798555935,1.2058106559137538,5762278.221946613,9879479.867972616,12283187.547950076,0.46911912721777754,1.2433030596853403,16954863.365005255,4803105.587201734,8622992.018586224,1.9662390187141883,1.7952951193833606,3381662.231115166,5215418.666788977,12267278.117436713,0.27566524527625,2.35211761532261,8756920.471390234,6748227.693211133,9209396.23119149,0.9508680321225884,1.3647133217594818
P4,6458.591995958976,6459.591995958976,4,1,Medium-High,nonTarget,6191190.60095043,6126567.541916,9867781.736092648,0.627414627373179,1.610654198877343,8491910.473300725,10606582.526388396,6131566.900565861,1.3849494935001094,0.578090717279668,13714776.007425955,13462184.034339711,8134081.98933895,1.686087750947362,0.6042171142951477,7829808.0308079,7316638.798147552,11002264.345293406,0.7116542363533892,1.5037320617875782,9978260.98668152,5820791.047359527,6761802.028312712,1.475680734943288,1.161663762415944,6456863.9602119,8133221.31708893,8510471.372138279,0.7586963962243605,1.046383842310635,4982578.378419612,4595679.904143896,9833810.850685291,0.5066782810930708,2.1397945583238305,3602176.6696565226,5591550.349785892,6452460.571305512,0.5582640342934636,1.1539662826344013,10394769.280660072,6118188.315147871,11051146.809707433,0.9406054828200461,1.8062776496019535,9552323.490731822,7282703.328777173,8029473.379717431,1.1896575328166767,1.1025402267849413,6534901.350974463,9587621.489548802,11776213.305392671,0.5549238266584336,1.2282726553430996,14473793.689095648,10769098.277400218,7789295.647801332,1.858164633047551,0.7233006373567756,13164791.979438322,7703429.710938758,10375286.753279047,1.2688605426040556,1.3468399326791145,8768433.337285884,8659971.604028579,13281569.929123918,0.660195547971961,1.5336736119256318
P4,6460.701572538281,6461.701572538281,4,1,Medium-High,nonTarget,11463648.241031123,11270948.990552224,10491171.934495324,1.0926947258712123,0.9308153149561282,6467218.757239435,8021020.291442115,7600491.970076754,0.850894755589634,0.94757171705275,10682672.908665558,9407959.177341513,10073180.78180863,1.06050642195935,1.0707083855199182,10483062.996945055,9430775.85700086,8953027.401359322,1.170895891076289,0.9493415533477148,9988412.945484562,12878806.09188173,8153642.610000688,1.2250246206810038,0.6331054720313251,7508583.307296545,7214611.5168368695,9221230.164786516,0.8142713253129583,1.278132598445081,15204423.846291794,7863988.115573699,10083238.462954333,1.5078909322786145,1.2822041837761264,8185329.902182125,5505440.196872691,12350925.755303498,0.6627300709558016,2.243403853940565,5877174.337540504,8025928.810976617,12904055.158259405,0.45545173710597037,1.6077958653970672,9652998.43756619,8979101.81334716,11418656.553073838,0.8453707660528292,1.2716925133982058,4257827.083857976,5720055.696366141,7444564.126207344,0.5719377268669105,1.3014845521411191,10501072.792219365,6151818.6233743485,7784468.495558689,1.3489774925816185,1.2653930442586443,10116697.99797466,7642362.204941323,4309273.282691352,2.347657559479794,0.5638666641454267,5932957.417051881,11251122.9595098,8112687.642243627,0.731318359424852,0.721055815622967
