participant,start_time_s,end_time_s,sam_label,block,sam_rating,stimulus,theta_AF3,alpha_AF3,beta_AF3,tbr_AF3,bar_AF3,theta_F7,alpha_F7,beta_F7,tbr_F7,bar_F7,theta_F3,alpha_F3,beta_F3,tbr_F3,bar_F3,theta_FC5,alpha_FC5,beta_FC5,tbr_FC5,bar_FC5,theta_T7,alpha_T7,beta_T7,tbr_T7,bar_T7,theta_P7,alpha_P7,beta_P7,tbr_P7,bar_P7,theta_O1,alpha_O1,beta_O1,tbr_O1,bar_O1,theta_O2,alpha_O2,beta_O2,tbr_O2,bar_O2,theta_P8,alpha_P8,beta_P8,tbr_P8,bar_P8,theta_T8,alpha_T8,beta_T8,tbr_T8,bar_T8,theta_FC6,alpha_FC6,beta_FC6,tbr_FC6,bar_FC6,theta_F4,alpha_F4,beta_F4,tbr_F4,bar_F4,theta_F8,alpha_F8,beta_F8,tbr_F8,bar_F8,theta_AF4,alpha_AF4,beta_AF4,tbr_AF4,bar_AF4
P6,1057851.1403408216,1057852.1403408216,3,2,Medium,target,7249251.797281099,6020279.518355621,7450936.049209003,0.9729316893077729,1.2376395525309682,10078295.691573067,9552953.61968546,8917747.658276547,1.1301391425019094,0.9335068517343197,7409173.138770827,9675298.292132478,10314408.900089825,0.7183323068281987,1.0660559073901672,11491976.416812597,7562556.499310855,11104183.655069724,1.0349231221122521,1.4683108359033883,4595783.496844596,6124559.828561613,10479532.06046308,0.43854854113032915,1.7110669752285295,8117913.008256246,12529941.395687075,9272891.76247383,0.8754456771627994,0.7400586698406783,9435936.492277449,9886767.055321809,11320610.072337827,0.8335183733016632,1.1450264792315719,7064532.183816738,8713962.407886378,11875262.295691814,0.5948948333023057,1.362785577884106,7364185.38967507,8320923.262610721,7389498.149381432,0.9965744954265289,0.8880622878215257,9072029.191163054,4729918.78060969,7089288.542085507,1.2796811890653093,1.4988182399977052,12268002.880295476,5745734.713318191,6618629.1613457445,1.8535564663364614,1.151920422988595,10906501.64280755,8825607.743208582,7992763.20150625,1.3645470743775072,0.9056331795005034,10515705.145467907,11290934.978462677,6860741.551664317,1.5327359391517887,0.6076327217144638,10794984.608602364,9667561.845166976,5320352.338708306,2.0289980665497067,0.5503303132597042
P6,1057853.2633312915,1057854.2633312915,3,2,Medium,target,4820692.336291026,8850835.477953034,9645395.235572929,0.4997920996033379,1.0897722886838312,3985599.601833535,7253689.726858244,12558213.657080574,0.3173699469260402,1.7312863011745958,6001418.710461105,5715372.86046852,10391016.563110715,0.5775583817050991,1.8180820073843629,8043815.738982544,9866642.98370283,9379748.16632771,0.8575726764028677,0.9506524338440799,8768780.745442161,7858672.249934149,6405087.3738947995,1.369033743580308,0.8150342920775797,8476950.5365051,4803492.344823441,12252032.997479841,0.6918811382771128,2.5506510925708956,7211438.439756532,6670004.752536176,11868947.348568648,0.6075887126271737,1.7794511081953348,6493907.357837628,7745145.954727011,7427648.108961662,0.8742885045944152,0.9590068608621154,6912053.57814546,8682784.511235707,11946654.379525252,0.5785765084149139,1.3759012865131028,12400885.683222055,6588755.61766176,8029718.912913896,1.5443735724395253,1.2187003705812829,7710404.701939735,6063381.480522489,12729412.70882146,0.60571566641063,2.0993916925254306,12375233.686254447,13217868.66004414,6911569.695966905,1.790509859645305,0.5228959277572232,19280090.359562993,7291102.630188925,6550992.377007506,2.9430793458456352,0.898491313218253,4506186.829636566,4039040.268777444,7053621.121040116,0.6388473030108103,1.7463606826517577
P6,1057855.370345462,1057856.370345462,3,2,Medium,nonTarget,12420983.497022152,11537138.719089787,9182326.22174211,1.3527055342045546,0.795892850499291,6795884.778826305,13029786.017113667,10730467.915962027,0.6333260424475187,0.8235337020783262,6163681.138877937,5220817.112732058,10199567.889681496,0.6043080653557384,1.9536343965789777,5214191.866511284,9829360.825536227,8588458.06104965,0.6071161819091453,0.8737554977875297,10288145.710614467,10476610.49929745,12527055.692037554,0.821274045836151,1.1957164669696947,8048082.085353372,9865759.05646315,9213067.61065578,0.8735507461211949,0.9338427543109534,5377125.222120583,9018257.766927868,10451947.359578438,0.5144615675080725,1.1589763377476585,9026982.459247425,14225702.03733293,10743732.784367014,0.8402091377758765,0.7552339249178648,6348931.627757695,6332105.900710431,8637571.229543094,0.7350366739717801,1.364091404184191,5654939.383381623,9645914.643968118,6283759.810749964,0.89992927064262,0.651442609921848,11090908.002475703,14605461.041955912,8769809.554514159,1.2646691964669616,0.6004472936062645,9942899.923302174,11277264.789780673,9167891.173430514,1.0845351166599484,0.8129534372322579,7807714.463427696,9450741.648813885,6659311.394523043,1.1724507236362545,0.7046337358464159,13455956.282928102,13642985.162968751,14063951.88683016,0.9567692204300413,1.0308559101129893
P6,1057857.479294632,1057858.479294632,3,2,Medium,nonTarget,6445641.3703606175,9649747.88639168,10174802.716468059,0.6334905501340343,1.0544112484862764,10972828.833339939,9621701.332289489,6205558.39412392,1.7682258608234473,0.644954377590029,12667699.001133287,9840085.648948658,7705771.910323761,1.6439234314944897,0.7831000852260943,12457084.391604846,6759258.182130249,8560936.31320234,1.4551077050291823,1.2665496837856065,8545971.653249199,5672499.663578734,8722611.24769936,0.9797492299686346,1.5377015011044242,10530560.140018215,14254870.565488419,6148162.408665501,1.7127979776812603,0.4313025769276667,7349114.615926937,9311577.183368696,8802712.593409136,0.8348693130603227,0.9453514071849786,11265301.534501545,10147369.362061385,6829956.216425533,1.6493958639748434,0.67307653567447,12236971.399512827,11954282.243633255,7614055.361187245,1.6071555589011033,0.6369312022260829,9911180.543231795,8115427.9619846335,9264381.72171469,1.0698156488954982,1.1415764843347929,9079393.988243498,9427231.566333186,9945423.0320804,0.9129218494735316,1.054967512158903,9605054.415630398,8023954.699514444,5064534.782410117,1.8965324216925477,0.6311768912051047,10644663.070806505,12899822.59949089,10034820.385929186,1.0607726557549988,0.7779037508876459,8834837.15698111,9380196.016512016,5945374.128603385,1.4860018841331493,0.6338219497905702
P6,1057859.5948976025,1057860.5948976025,3,2,Medium,target,8096321.508789319,7081647.871943471,9666175.998765364,0.8375930160824137,1.3649614007301103,5456287.01593696,6447019.659898971,8859086.820050701,0.6158972280966688,1.3741367775183004,11552410.04676886,10615830.701824429,7665824.537426792,1.5070016265525807,0.7221125461344584,4909475.212029758,5920370.223389531,7239058.08560249,0.6781925430041847,1.222737398584169,10479451.368507063,11263304.443368476,9433171.02247613,1.1109150193013562,0.837513632869093,8105536.752368416,15052478.556598112,11030387.106070638,0.7348370165456375,0.7327954040655698,4515075.85708656,5468136.668374442,8231131.741690622,0.5485364587493763,1.5052900541598129,6976127.789247508,10084548.710560018,8503472.953788068,0.8203857208882909,0.8432179959509414,14295717.376188217,12316113.383303884,10250269.422195444,1.394667475299035,0.8322649445636832,13406815.86406443,10427542.059280112,8103376.728806969,1.6544727355947906,0.7771128308799555,4252177.081986186,6242427.206941923,9129793.865542958,0.46574732623859794,1.4625390994371745,8380161.718729957,7234516.910269046,9993222.104272857,0.838584555740716,1.381325419267175,7724845.884964514,9429679.222350728,9618923.101406172,0.8030884334479431,1.0200689625376533,13349063.388052667,7285261.175392842,10767362.490140134,1.2397709652922562,1.4779651999997827
P6,1057861.7017474726,1057862.7017474726,3,2,Medium,target,5011241.05024396,6840049.897210554,11914048.35468611,0.42061614163861494,1.741807228562,6595799.1249630675,7190627.140912241,13224242.566411782,0.49876573965118576,1.8390944638431195,12364904.010789357,9594390.966956547,4852647.684669236,2.548073714449387,0.5057796478569554,10243398.214308335,8884705.17049922,7754130.989917075,1.3210246548102071,0.8727505123820986,14574566.475669518,9591266.181976128,7834772.7787937,1.8602411183025434,0.8168653262399052,9758634.793417359,11682906.934309475,8203031.101156056,1.1896376684518568,0.7021395571564485,8387095.993496452,13221608.51368888,13127685.167331772,0.6388861316058775,0.99289622391558,8424571.60774383,9502168.035758913,8704669.315063681,0.9678221311824983,0.9160719198298689,8219799.777778777,12082844.935406912,7588756.032639555,1.0831550971496615,0.6280603676706863,6175688.735891541,7102641.428734539,8366083.9502408365,0.7381815402072028,1.1778834725338798,6484548.467936988,13042061.274073597,7254597.990946344,0.8938535913402273,0.5562462741505293,12301308.254403003,11732269.576064121,10194736.940278307,1.2066332193233804,0.8689484054370308,5026745.111950337,7070858.664106835,9513978.720214486,0.5283536215263904,1.345519571549272,5302618.784349556,8726938.497344334,12490379.14832145,0.4245362547751132,1.4312440900233634
P6,1057863.812759443,1057864.812759443,3,2,Medium,target,7926365.489180674,10267018.653976567,7479937.573237384,1.0596833745699394,0.728540370416128,11986351.541895261,13286700.006475775,8185703.010504365,1.4643032524529274,0.616082473941216,4404725.463161907,4661602.508711015,9663802.04825037,0.45579632541825316,2.073064365782341,9749370.603926124,7719979.141841845,11640729.579288708,0.8375222993988533,1.5078705998305904,7911207.504437662,4688703.4417617675,10239694.16610381,0.7726019328415026,2.1839074049554887,3755744.1689755046,7773472.561833577,9349127.551097922,0.4017213529763476,1.2026964109966172,10349194.837734824,10271692.915452374,7215977.72718464,1.4342054852451198,0.7025110453145632,5052704.5378809795,5726542.15699765,11126580.709154196,0.45411116586104094,1.9429841611412697,8751582.117089445,6202409.10545265,6698650.189843105,1.3064694929672724,1.0800077963180792,6521819.9559473535,6772915.3768182555,10003376.961107917,0.6519618306201502,1.4769676578784086,10745259.893314721,7913911.103248243,9066430.20920962,1.1851698678935132,1.1456320510712241,9986776.320828248,6484776.854453422,5874116.585679831,1.700132466756692,0.9058317221271508,4988105.153391282,8000762.057062557,12604049.815529415,0.3957541604798683,1.5753561630299169,17562878.72308699,12585090.59037888,9661952.741199125,1.8177359373947113,0.7677300907619646
P6,1057865.9203582131,1057866.9203582131,3,2,Medium,target,14983368.939531991,8600628.00981906,7842317.048915935,1.9105793410383969,0.9118307453784321,8701102.477197206,3987319.6505707423,9163251.581331857,0.9495649442741286,2.2980980669609057,4387234.934391754,9712522.625905024,8328512.12287454,0.526772954120108,0.8575024680674533,11202265.729932167,10228651.056647737,7676387.045167603,1.4593148657067982,0.7504789246064482,5675466.54729027,9837142.387705788,8084029.2600556575,0.7020591297626247,0.8217863421555098,7095682.266862347,9831841.0051965,8342114.295183045,0.8505855968623661,0.8484793733720797,12989804.590062222,12267168.65694209,6200994.118909031,2.0947938896525797,0.5054951384727101,8639373.918481246,10990528.111224014,11197617.311244782,0.7715368080855454,1.0188425158395509,6767967.586360452,5063548.482602574,7880225.231807584,0.8588545869275871,1.556265385605094,8935090.84343221,7431813.70262319,8119714.991182869,1.1004192700279198,1.0925616970614955,6764503.751533193,6252891.275787566,10613688.891513431,0.6373376703119688,1.697404996087448,8043726.244610903,8513096.863675423,9454142.036414254,0.8508150410295411,1.1105408745851562,9613482.344909865,6934333.113824679,11142789.697991384,0.8627536375960506,1.6069014157650559,3962257.422194322,8450799.65705115,5408774.022252852,0.7325610953411528,0.6400310315888151
P6,1057868.0258689837,1057869.0258689837,3,2,Medium,target,4853114.288131139,8372553.50490658,9677577.160366748,0.5014802990160011,1.1558692523965817,4210842.0243623825,8582357.42222066,11407079.405496387,0.3691428695002711,1.3291312449842991,6898960.853438751,12932518.812643938,8071507.420612333,0.8547301630202021,0.6241249316970594,15879296.634950988,9857448.70158833,10256872.7250831,1.5481616142236314,1.0405200205029126,10848068.522130592,8483686.538887646,9004680.148666643,1.2047144754760564,1.0614112281719579,4923390.782280865,6272559.622300476,8020320.386597165,0.6138646020311597,1.2786359747116591,8661442.36317955,7838657.547328238,7873498.872040855,1.100075392648714,1.0044448076092432,6452919.927949424,8138405.171824235,10495509.4326151,0.6148267475132544,1.2896272931890065,11986913.81236829,11926171.544931598,6428502.430740434,1.8646510507716554,0.5390248166833076,5348383.1464444725,8320775.153237885,11234362.357692195,0.47607358354276524,1.3501581464222763,10719766.29586612,6132334.246809809,9367403.275715815,1.144369040207353,1.5275428407362122,9191750.48239722,6020138.622328101,6461236.594106099,1.4225992731456203,1.0732704011402676,11095536.58110684,15461584.535033967,9574869.610017344,1.1588185565993039,0.6192683284382605,7184827.834899108,12643930.598278364,6196892.448269863,1.1594243235422088,0.4901080720194439
P6,1057870.133695054,1057871.133695054,3,2,Medium,target,13152856.342405543,16077286.35675107,7590296.171511523,1.7328515311130865,0.47211301727696453,12973198.799531981,10037711.991457094,9808958.293229742,1.3225868039918403,0.9772105736424755,10491888.130821897,9741964.676660469,8152896.847680285,1.2868908225923548,0.8368842546937961,4832097.782741485,9035952.760031879,8232367.622844452,0.5869633140935823,0.9110680236463972,9799721.824165722,3790185.648415473,6221753.144810929,1.5750740339704563,1.6415431121195867,6757026.576567004,10458923.03710985,11323151.8576782,0.5967443218546153,1.0826307658543746,7523392.094771045,7395035.098192165,7714371.552621719,0.9752436790802784,1.0431825475050986,5121832.422265748,11413513.79212329,6127687.840927651,0.835850740968941,0.5368800487328013,6496103.62094291,11997195.727507444,7056999.211620122,0.920519249916645,0.5882207285690666,8378023.274090015,10457574.62631683,8522551.866966039,0.9830416294166274,0.8149644799587427,11163467.698978636,7828915.522495813,10491401.99716919,1.0640587122665575,1.3400836893721637,11076223.580437494,11384343.79114504,7949707.571707422,1.3932869203714076,0.698301783357145,12440880.014498943,6903471.802492832,6890212.184147857,1.8055873581253958,0.9980792826096303,6566739.25306376,6638188.802502944,8157157.524347917,0.8050278829926978,1.2288227658231479
